2.000000	2.612124
2.000000	2.061035
1.000000	1.372644
2.000000	1.701296
2.000000	1.600690
2.000000	1.589419
3.000000	2.163920
2.000000	2.569883
1.000000	1.353767
3.000000	2.958623
1.000000	1.336359
2.000000	1.058977
2.000000	2.112120
2.000000	2.677868
1.000000	1.747268
3.000000	3.067209
3.000000	3.054594
2.000000	1.581157
2.000000	1.877073
2.000000	2.036921
3.000000	2.177038
1.000000	0.995531
3.000000	2.093344
1.000000	1.582007
1.000000	1.379871
3.000000	2.809128
1.000000	1.109380
2.000000	2.405647
2.000000	1.384914
1.000000	1.890753
2.000000	0.801839
3.000000	2.169563
2.000000	2.466032
1.000000	1.119696
2.000000	2.603772
2.000000	1.614784
1.000000	1.720357
3.000000	2.886856
2.000000	2.212520
2.000000	1.983274
3.000000	2.535714
2.000000	1.456789
2.000000	2.269330
3.000000	2.893564
3.000000	2.383853
2.000000	1.390428
1.000000	1.912429
1.000000	1.548545
0.000000	0.867647
3.000000	2.611395
2.000000	2.076566
1.000000	1.723971
2.000000	1.021201
2.000000	2.409192
2.000000	2.197033
1.000000	1.244144
1.000000	2.665960
3.000000	2.946280
3.000000	1.214474
3.000000	2.691036
2.000000	1.979965
3.000000	2.783920
2.000000	2.137808
0.000000	1.245702
2.000000	1.599010
1.000000	1.308930
1.000000	1.073988
2.000000	1.930566
1.000000	1.306790
2.000000	2.254464
3.000000	2.608075
1.000000	0.696027
0.000000	0.564444
2.000000	1.679918
2.000000	2.118616
1.000000	0.975221
3.000000	3.020200
3.000000	2.750330
1.000000	1.226446
3.000000	2.794091
1.000000	1.568591
3.000000	2.283914
2.000000	1.971475
2.000000	2.115779
2.000000	1.429274
1.000000	1.198648
2.000000	1.330866
2.000000	1.654298
3.000000	2.372458
2.000000	1.278454
3.000000	2.633007
2.000000	2.804977
2.000000	2.487681
0.000000	0.983747
1.000000	1.193703
2.000000	2.347466
1.000000	1.669577
3.000000	2.737965
1.000000	1.001862
3.000000	2.791692
1.000000	1.911949
2.000000	2.537373
1.000000	0.994750
3.000000	2.774258
2.000000	1.411769
2.000000	1.720733
0.000000	0.985542
1.000000	1.966074
2.000000	1.883595
3.000000	2.830010
3.000000	2.025272
1.000000	1.248873
1.000000	1.069691
2.000000	1.522243
2.000000	1.611828
3.000000	2.095485
1.000000	0.870123
1.000000	1.400271
1.000000	1.667858
1.000000	1.571968
2.000000	1.893549
2.000000	1.995793
1.000000	1.170802
3.000000	2.303268
1.000000	2.382673
0.000000	1.359576
2.000000	1.660797
1.000000	2.799215
2.000000	1.831072
2.000000	1.924528
2.000000	2.530887
1.000000	2.402444
3.000000	1.146305
3.000000	2.117732
3.000000	2.442146
2.000000	1.413334
1.000000	0.987965
2.000000	2.578198
2.000000	1.991379
3.000000	2.641360
1.000000	1.140940
1.000000	0.930284
1.000000	1.215260
3.000000	1.665838
2.000000	2.395282
3.000000	2.501912
3.000000	2.296231
1.000000	1.209773
1.000000	0.963291
1.000000	2.893837
1.000000	1.182264
2.000000	2.081328
3.000000	2.647021
1.000000	1.285845
